"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2018:Q4","Next40",29.3,30.7,42.5,41.7,11.8,44.1,12.3,26.9,39.9,42.6,36.8,19.5
"2018:Q4","Bottom50",1.2,5.8,12.5,24.2,0.7,2.6,1.1,3.9,36.2,29.9,53.1,30.9
"2019:Q1","Top1",32.4,29,14.5,17,53,7.8,57.2,32.4,5,4.4,2.2,29
"2019:Q1","Next9",37.5,35.2,30.7,16.6,34.8,45.7,30.4,36.3,19,23,8.2,21
"2019:Q1","Next40",28.9,30.3,42.7,41.6,11.5,43.9,11.4,27.4,40,43,36.1,19.3
"2019:Q1","Bottom50",1.3,5.6,12.2,24.8,0.7,2.6,1,3.9,36,29.6,53.5,30.7
"2019:Q2","Top1",32.5,29.1,14,17.2,53.1,7.8,57.7,32.3,4.9,4.3,2.1,27.4
"2019:Q2","Next9",37.5,35.2,31,16.2,34.7,45.7,30.2,36.2,19.1,23.1,8.3,22.5
"2019:Q2","Next40",28.6,30,42.1,41.5,11.4,43.9,11.2,27.6,39.9,42.8,36.2,19.5
"2019:Q2","Bottom50",1.4,5.7,13,25.1,0.7,2.6,0.9,3.9,36.1,29.8,53.4,30.5
"2019:Q3","Top1",32.5,29,13.7,17,53,7.8,57.9,32.4,4.9,4.2,2.2,27.7
"2019:Q3","Next9",37.5,35.2,31,16.1,34.8,45.7,30.2,36.3,19.3,23.3,8.2,22.8
"2019:Q3","Next40",28.6,29.9,41.8,41.5,11.5,43.9,11.1,27.4,39.2,41.7,36.5,19.4
"2019:Q3","Bottom50",1.5,5.8,13.6,25.4,0.7,2.6,0.9,3.8,36.7,30.7,53.1,30.1
"2019:Q4","Top1",32.9,29.5,13.5,16.8,53.5,8.1,57.7,32.6,4.8,4.2,2.2,26.3
"2019:Q4","Next9",37.3,35.1,31,16.4,34.5,45.4,30.3,36.1,19.4,23.5,8.1,24.1
"2019:Q4","Next40",28.3,29.6,41.7,41.5,11.2,43.9,11.2,27.4,38.9,41.2,36.9,19.6
"2019:Q4","Bottom50",1.5,5.8,13.8,25.4,0.8,2.6,0.9,3.8,36.9,31.2,52.9,29.9
