"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1991:Q1","pct40to60",2705332,3150855,1019094,305253,160944,675467,265280,724817,445523,270410,163457,11656
"1991:Q1","pct20to40",1654537,1860775,705440,205751,71975,327436,109140,441033,206238,116210,84250,5778
"1991:Q1","pct00to20",692533,754221,304048,97328,32636,120524,33236,166449,61689,12317,45605,3766
"1991:Q2","pct99to100",3767750,3984010,633511,229534,650310,364899,958070,1147685,216260,169789,18038,28433
"1991:Q2","pct80to99",9413193,11029866,3078961,766704,1037953,2459839,1329064,2357344,1616673,1301692,249411,65570
"1991:Q2","pct60to80",3721824,4688455,1481654,469161,257411,1201471,353603,925155,966631,706953,235037,24641
"1991:Q2","pct40to60",2726798,3181000,1022142,311706,167717,689327,267632,722478,454202,278203,163945,12054
"1991:Q2","pct20to40",1672902,1883710,712045,207598,74568,339204,107087,443207,210808,118863,86343,5603
"1991:Q2","pct00to20",736329,802977,322900,99004,36101,125803,46500,172669,66648,14613,48533,3503
"1991:Q3","pct99to100",3823021,4044048,639074,227716,704144,372625,958761,1141728,221027,170579,16878,33569
"1991:Q3","pct80to99",9506262,11123664,3034112,775590,1116989,2514904,1315774,2366295,1617401,1298284,247341,71777
"1991:Q3","pct60to80",3800645,4744192,1509886,473822,269155,1214629,352833,923868,943547,686638,233332,23578
"1991:Q3","pct40to60",2740071,3219571,1031345,318317,174117,705070,264111,726611,479500,301884,165578,12038
"1991:Q3","pct20to40",1702888,1928347,730310,210447,80236,359924,102279,445151,225459,129063,90656,5740
"1991:Q3","pct00to20",746292,825146,338948,97550,36385,133789,44979,173495,78854,27520,48715,2619
"1991:Q4","pct99to100",3976093,4208682,626765,231624,850660,375320,1000290,1124023,232589,176344,17200,39045
"1991:Q4","pct80to99",9858213,11507743,3065187,778586,1371544,2568726,1294001,2429698,1649531,1322718,247352,79461
"1991:Q4","pct60to80",3858854,4813637,1506607,475786,287647,1263120,355959,924518,954783,693017,239142,22624
"1991:Q4","pct40to60",2747676,3239335,1040644,320458,178650,707266,258923,733393,491659,310750,168652,12256
"1991:Q4","pct20to40",1726342,1961214,737931,213674,90960,380684,94581,443384,234873,132377,96526,5970
"1991:Q4","pct00to20",753591,833815,371980,97260,30468,138707,22094,173307,80224,32150,46709,1365
"1992:Q1","pct99to100",3965474,4196501,650204,231206,815601,389277,996804,1113409,231028,177725,12756,40547
"1992:Q1","pct80to99",9875125,11543817,3128814,781710,1333490,2642568,1273020,2384214,1668692,1353688,241332,73671
"1992:Q1","pct60to80",3936200,4870133,1508973,475535,288261,1300531,369785,927047,933934,689406,222576,21951
"1992:Q1","pct40to60",2748796,3242578,1041675,327444,187126,698824,264987,722520,493782,313646,167148,12988
"1992:Q1","pct20to40",1721514,1959149,737583,215161,93331,375135,92193,445746,237635,133643,97878,6114
"1992:Q1","pct00to20",769148,863086,378377,101038,34391,134476,35564,179241,93938,39612,51663,2664
"1992:Q2","pct99to100",3977331,4215325,674550,230044,825527,412073,974706,1098425,237994,180553,11943,45499
"1992:Q2","pct80to99",9889965,11580756,3142421,787003,1301645,2714735,1263381,2371572,1690791,1375609,238275,76907
"1992:Q2","pct60to80",3983580,4904971,1509870,478018,297041,1331787,368969,919286,921391,684738,216151,20502
"1992:Q2","pct40to60",2750438,3251424,1035543,335035,196077,702928,263355,718485,500986,318137,169601,13248
"1992:Q2","pct20to40",1721858,1967234,738656,218819,96374,377842,88476,447067,245376,135755,103272,6349
"1992:Q2","pct00to20",783977,885437,377494,104160,38437,135081,51333,178932,101460,45904,53090,2466
"1992:Q3","pct99to100",4024837,4270413,663055,223985,877135,433416,986116,1086705,245576,185305,12348,47924
"1992:Q3","pct80to99",10023171,11717988,3121465,797499,1347563,2797310,1253843,2400309,1694818,1381125,238137,75555
"1992:Q3","pct60to80",4080867,4996815,1544441,483621,308905,1365869,373801,920177,915948,679507,217244,19197
"1992:Q3","pct40to60",2767295,3299721,1058003,344163,205011,704814,262368,725361,532426,346192,172344,13890
"1992:Q3","pct20to40",1740835,2002524,763119,220485,102142,387021,82901,446857,261689,146765,108671,6253
"1992:Q3","pct00to20",818889,930762,413904,101790,39614,137568,56609,181276,111873,56433,53189,2251
"1992:Q4","pct99to100",4188323,4430893,675185,233019,990521,424138,1005799,1102231,242570,184484,11790,46296
"1992:Q4","pct80to99",10349354,12067188,3137704,803834,1591491,2887671,1240776,2405712,1717834,1394750,248580,74504
"1992:Q4","pct60to80",4196557,5131464,1574332,489967,324446,1430983,376034,935703,934907,690440,223449,21018
"1992:Q4","pct40to60",2760908,3306166,1067459,343016,202132,712184,259442,721932,545257,355345,176010,13902
"1992:Q4","pct20to40",1770802,2041996,775143,221463,110415,398664,86854,449457,271194,154030,109774,7390
"1992:Q4","pct00to20",789939,909368,413159,101956,33703,137830,41322,181398,119429,61301,55167,2960
"1993:Q1","pct99to100",4295964,4535415,705952,249899,1021533,418945,1023293,1115793,239451,189897,1688,47866
"1993:Q1","pct80to99",10542311,12306523,3237035,798742,1667076,2955839,1255158,2392673,1764212,1432432,252007,79773
"1993:Q1","pct60to80",4144211,5108806,1532328,489681,335698,1438606,377219,935275,964596,724579,218072,21944
"1993:Q1","pct40to60",2790550,3291646,1041576,336497,203867,743990,257464,708252,501096,316571,170956,13569
"1993:Q1","pct20to40",1805635,2061331,751504,223160,114816,424680,91668,455503,255696,142917,104086,8693
"1993:Q1","pct00to20",791728,902974,385661,108421,34160,147926,40940,185866,111246,47792,60453,3002
"1993:Q2","pct99to100",4322187,4558443,704262,250830,1021770,413399,1035488,1132694,236256,189766,0,46490
"1993:Q2","pct80to99",10629747,12413633,3249100,810516,1717721,3018121,1250733,2367443,1783886,1444378,261149,78359
"1993:Q2","pct60to80",4218096,5194526,1565421,498619,342987,1458412,386965,942123,976430,736223,217150,23057
"1993:Q2","pct40to60",2810111,3327326,1058291,341821,207393,760827,260398,698596,517215,331386,172263,13567
"1993:Q2","pct20to40",1841031,2105665,768574,224567,118903,437579,97873,458168,264633,152218,102759,9656
"1993:Q2","pct00to20",803483,926200,398256,109899,35391,151279,45260,186116,122717,53857,65341,3519
"1993:Q3","pct99to100",4406587,4647137,703558,251548,1074648,413481,1050681,1153221,240550,191877,0,48673
"1993:Q3","pct80to99",10759018,12566827,3242915,822951,1809580,3077402,1256106,2357873,1807809,1448802,272474,86533
"1993:Q3","pct60to80",4301442,5298083,1607597,508522,357669,1483172,391696,949427,996641,749709,223349,23583
"1993:Q3","pct40to60",2830661,3366909,1077269,346642,210495,780547,259967,691988,536247,347498,175521,13228
"1993:Q3","pct20to40",1882983,2159174,789803,226208,124573,452141,103068,463380,276191,162110,103310,10771
"1993:Q3","pct00to20",820628,949107,410991,110008,35266,155538,49591,187713,128479,58021,68015,2443
"1993:Q4","pct99to100",4526916,4775041,712390,253174,1124418,412667,1078907,1193484,248125,193735,4073,50317
"1993:Q4","pct80to99",10917478,12760000,3280106,834135,1913941,3115950,1254947,2360922,1842522,1464326,286669,91527
"1993:Q4","pct60to80",4385278,5407767,1628563,518258,371481,1524322,400293,964850,1022489,766304,232255,23931
"1993:Q4","pct40to60",2847819,3394697,1086595,352351,214473,791305,260150,689823,546877,349270,184738,12869
"1993:Q4","pct20to40",1910999,2198574,798774,230216,130939,460390,107785,470470,287575,166560,109159,11857
"1993:Q4","pct00to20",829646,959939,415097,113943,34700,155763,50122,190313,130293,58984,69275,2035
"1994:Q1","pct99to100",4537521,4789265,732071,257010,1050273,418563,1071210,1260138,251743,201708,0,50036
"1994:Q1","pct80to99",10947803,12825780,3360808,838611,1805724,3169686,1260703,2390248,1877977,1492354,294387,91236
"1994:Q1","pct60to80",4362156,5413547,1615739,522246,373918,1527519,415475,958650,1051391,803451,223103,24837
"1994:Q1","pct40to60",2903124,3423998,1079221,356232,221141,808086,268440,690878,520874,324067,183562,13245
"1994:Q1","pct20to40",1929523,2208755,790308,231172,131333,462329,116574,477039,279232,160745,105406,13081
"1994:Q1","pct00to20",878859,1005891,405867,120767,41239,156354,81012,200653,127032,47144,77418,2470
"1994:Q2","pct99to100",4603477,4859095,748169,257514,1043579,436252,1045786,1327795,255618,202461,2815,50342
"1994:Q2","pct80to99",10882652,12790519,3389970,849551,1704145,3210165,1300503,2336185,1907867,1509409,307395,91063
"1994:Q2","pct60to80",4386002,5455888,1640444,531389,389100,1515011,413330,966614,1069886,817924,226350,25612
"1994:Q2","pct40to60",2948924,3482275,1086880,362510,226923,844857,268685,692419,533351,328335,191421,13595
"1994:Q2","pct20to40",1963369,2254126,799457,234038,132604,473049,123962,491015,290756,166227,110146,14384
"1994:Q2","pct00to20",933674,1067491,405247,124545,47987,163171,120496,206045,133817,50265,80454,3098
"1994:Q3","pct99to100",4704529,4962356,758525,257135,1080040,452530,1044920,1369205,257827,201523,6700,49603
"1994:Q3","pct80to99",10926988,12847896,3365785,863846,1704110,3250531,1326755,2336868,1920907,1511998,320509,88401
"1994:Q3","pct60to80",4474637,5559666,1688314,543598,407576,1538633,406772,974773,1085029,821633,236999,26397
"1994:Q3","pct40to60",2973290,3535379,1102789,368841,232675,872947,262261,695864,562088,348720,199497,13872
"1994:Q3","pct20to40",2001753,2311358,821279,237817,137267,486635,128227,500135,309604,178032,116004,15569
"1994:Q3","pct00to20",962813,1106026,410846,125262,51336,168560,138587,211436,143214,59143,80244,3827
"1994:Q4","pct99to100",4828437,5100592,787685,257634,1084089,471745,1025461,1473978,272155,201389,17552,53214
"1994:Q4","pct80to99",10842160,12798745,3351457,874104,1626176,3249520,1353822,2343667,1956586,1523179,337563,95843
"1994:Q4","pct60to80",4555092,5657837,1726222,551994,425623,1562514,407588,983896,1102745,831225,244871,26649
"1994:Q4","pct40to60",2996449,3583185,1106851,374189,239982,892775,262454,706934,586735,359137,213791,13808
"1994:Q4","pct20to40",2017743,2347117,834368,238986,140384,481254,135156,516970,329375,186056,126382,16936
"1994:Q4","pct00to20",995416,1144671,399476,127257,57656,166195,175377,218709,149254,64954,81009,3292
"1995:Q1","pct99to100",5027566,5293850,794690,262838,1195635,493181,1045708,1501798,266284,204632,9842,51810
"1995:Q1","pct80to99",11006943,12969819,3354384,883900,1694975,3283945,1397975,2354640,1962877,1528395,343848,90634
"1995:Q1","pct60to80",4584247,5711823,1742653,563107,456122,1578818,392237,978886,1127576,846332,253459,27785
"1995:Q1","pct40to60",3036689,3620752,1112070,376630,245271,935394,248342,703046,584063,358076,211519,14469
"1995:Q1","pct20to40",2077996,2411382,843893,244757,148388,510636,136445,527263,333385,190221,124907,18257
"1995:Q1","pct00to20",1025845,1175498,404381,129466,59003,179049,185665,217933,149654,64270,80972,4412
"1995:Q2","pct99to100",5173512,5442264,754978,266548,1291248,511869,1086382,1531239,268751,205918,10723,52111
"1995:Q2","pct80to99",11164380,13129165,3308164,894790,1807465,3330609,1420159,2367978,1964784,1518145,356112,90527
"1995:Q2","pct60to80",4677755,5830142,1785837,573883,481436,1626930,380891,981166,1152386,850728,272625,29033
"1995:Q2","pct40to60",3055430,3672851,1146213,377324,251047,962650,232675,702941,617421,385514,216620,15287
"1995:Q2","pct20to40",2134463,2488581,877061,246403,157815,536320,136699,534284,354118,204988,129441,19689
"1995:Q2","pct00to20",1068539,1223768,452877,125370,58434,187673,183105,216309,155229,73009,77605,4615
"1995:Q3","pct99to100",5375131,5651616,731252,271986,1402526,529256,1146625,1569972,276484,206029,14283,56173
"1995:Q3","pct80to99",11389312,13377405,3292753,902764,1961721,3388835,1435621,2395711,1988093,1519747,369585,98761
"1995:Q3","pct60to80",4750585,5928808,1822038,582725,507908,1672584,375931,967623,1178223,858165,290465,29593
"1995:Q3","pct40to60",3064198,3710955,1174265,376926,256695,987275,218024,697771,646757,406698,224596,15462
"1995:Q3","pct20to40",2184271,2559333,902316,247776,168924,564371,136866,539080,375062,217346,136586,21130
"1995:Q3","pct00to20",1100573,1260139,490514,122812,56236,196915,178043,215618,159566,81785,74084,3697
"1995:Q4","pct99to100",5496926,5789086,734729,274875,1531204,519522,1152717,1576039,292161,212113,23862,56186
"1995:Q4","pct80to99",11795458,13810834,3351819,913112,2145479,3467016,1474847,2458560,2015376,1538915,379155,97306
"1995:Q4","pct60to80",4818590,6033277,1824745,584617,526269,1719316,379688,998643,1214688,874395,308856,31436
"1995:Q4","pct40to60",3111799,3771855,1181121,381838,260649,1018250,225503,704493,660056,404471,238437,17148
"1995:Q4","pct20to40",2211471,2592221,904328,250450,174231,573015,140852,549345,380751,215217,145251,20282
"1995:Q4","pct00to20",1103970,1257150,492734,124361,54325,199636,164146,221947,153179,74814,72599,5766
"1996:Q1","pct99to100",5551112,5849910,738721,276776,1586097,510242,1160140,1577933,298797,219899,16386,62513
"1996:Q1","pct80to99",12141173,14208024,3436478,925299,2264315,3538014,1501788,2542130,2066851,1573548,379312,113990
"1996:Q1","pct60to80",4881855,6128413,1824763,588101,537181,1779817,385110,1013441,1246557,904444,312449,29665
"1996:Q1","pct40to60",3177536,3829582,1190300,388991,268097,1041590,232514,708089,652046,401344,236363,14340
"1996:Q1","pct20to40",2243961,2615216,904015,255150,178597,576770,144900,555784,371255,212286,140473,18496
"1996:Q1","pct00to20",1107261,1254247,498272,128105,54977,199196,148683,225013,146986,66785,77224,2977
"1996:Q2","pct99to100",5602392,5908079,765904,278407,1650829,506253,1136301,1570385,305686,220875,20259,64552
"1996:Q2","pct80to99",12341807,14437405,3452422,935551,2352854,3586788,1527786,2582004,2095598,1593779,385484,116335
"1996:Q2","pct60to80",4993315,6256558,1865981,589237,552881,1836216,385665,1026578,1263243,910310,321726,31206
"1996:Q2","pct40to60",3206884,3886168,1202585,393228,275767,1067022,239039,708528,679283,418602,245264,15418
"1996:Q2","pct20to40",2262972,2643293,916806,255299,182973,574584,150082,563549,380322,217465,145180,17676
"1996:Q2","pct00to20",1096025,1249816,488920,127110,56855,197072,145471,234387,153791,70629,78665,4496
"1996:Q3","pct99to100",5591770,5904556,787978,277697,1645886,503337,1109454,1580204,312786,222476,24419,65891
"1996:Q3","pct80to99",12460174,14588206,3484952,948434,2353456,3653452,1551301,2596612,2128032,1619291,391928,116813
"1996:Q3","pct60to80",5084848,6366590,1896970,592115,561765,1875291,390176,1050273,1281741,921231,328225,32285
"1996:Q3","pct40to60",3258713,3960440,1214337,400780,285632,1096330,248061,715299,701727,431687,254319,15721
"1996:Q3","pct20to40",2283149,2670583,925954,257408,185349,575512,156176,570184,387433,221101,149712,16621
"1996:Q3","pct00to20",1102452,1262545,483982,128785,61776,197286,149016,241700,160093,73051,81244,5798
"1996:Q4","pct99to100",5743100,6068996,807666,284480,1733262,505660,1132786,1605142,325896,229405,28508,67983
"1996:Q4","pct80to99",12841195,15016662,3574039,954814,2461502,3763778,1609207,2653322,2175467,1656353,399082,120032
"1996:Q4","pct60to80",5094204,6426232,1890613,593209,582451,1906999,384693,1068268,1332028,952177,347960,31891
"1996:Q4","pct40to60",3332678,4031268,1215183,401943,293578,1146714,247254,726596,698590,420539,263746,14306
"1996:Q4","pct20to40",2329081,2715625,918602,261865,191478,604172,157644,581864,386544,215638,155874,15032
"1996:Q4","pct00to20",1121057,1269085,477815,131683,63108,210278,134715,251486,148028,64021,78708,5300
"1997:Q1","pct99to100",5756823,6081373,816878,283252,1741418,503704,1172567,1563555,324550,233040,19298,72213
"1997:Q1","pct80to99",12954054,15160544,3628562,967204,2469357,3793916,1669255,2632249,2206490,1681665,397332,127492
"1997:Q1","pct60to80",5166464,6511212,1896760,596066,594870,1958577,403932,1061008,1344748,969513,341387,33848
"1997:Q1","pct40to60",3387283,4083239,1223096,409803,303641,1171852,261589,713259,695956,420620,260216,15120
"1997:Q1","pct20to40",2344933,2724104,919747,265251,195101,597468,162950,583587,379172,214728,150084,14359
"1997:Q1","pct00to20",1131626,1284585,480978,135525,67805,206568,139472,254237,152958,60905,85859,6194
"1997:Q2","pct99to100",6175418,6500524,829445,294601,2100495,526120,1214584,1535279,325106,234415,13803,76887
"1997:Q2","pct80to99",13581832,15815269,3651785,972067,2859453,3884094,1766296,2681574,2233437,1697610,398683,137144
"1997:Q2","pct60to80",5320482,6707863,1938055,599202,651242,2087352,360882,1071130,1387381,977742,374349,35290
"1997:Q2","pct40to60",3406305,4120578,1244140,401940,305415,1221346,235893,711843,714273,437550,261738,14984
"1997:Q2","pct20to40",2410179,2796573,934575,269681,210837,625104,156665,599711,386394,220194,152726,13474
"1997:Q2","pct00to20",1106446,1253531,488441,129550,59887,216033,98738,260883,147085,64413,76738,5935
"1997:Q3","pct99to100",6415400,6745803,821891,294388,2298014,534710,1251506,1545294,330403,235728,13358,81317
"1997:Q3","pct80to99",14055781,16333922,3680987,984604,3094688,4012803,1827597,2733243,2278141,1728571,403623,145947
"1997:Q3","pct60to80",5439503,6859494,1968600,604021,687159,2160798,354589,1084327,1419991,994903,391378,33710
"1997:Q3","pct40to60",3455023,4194200,1269420,405043,311307,1260917,233261,714252,739177,460344,266832,12000
"1997:Q3","pct20to40",2464775,2858868,949533,273592,222210,644377,157395,611761,394093,227216,155461,11416
"1997:Q3","pct00to20",1124532,1273106,511389,128413,56951,223340,82533,270480,148574,70246,75152,3176
"1997:Q4","pct99to100",6562048,6903858,840435,291622,2340775,529895,1295698,1605434,341810,237947,18714,85149
"1997:Q4","pct80to99",14268383,16593100,3794906,995385,3157816,4012184,1881238,2751570,2324718,1763807,410391,150520
"1997:Q4","pct60to80",5536804,6988996,1966120,606301,705830,2234767,371781,1104197,1452191,1015856,398609,37727
"1997:Q4","pct40to60",3522211,4262201,1276794,411605,321845,1280636,245479,725842,739990,449071,277790,13129
"1997:Q4","pct20to40",2475889,2870779,941353,278514,229109,632896,162239,626667,394889,222013,161944,10932
"1997:Q4","pct00to20",1138741,1286029,512686,134600,60020,216071,83657,278995,147288,65544,76716,5028
"1998:Q1","pct99to100",7121599,7450972,852251,295670,2738295,549972,1406071,1608713,329373,236419,3635,89319
"1998:Q1","pct80to99",15104961,17452470,3858810,1005464,3618495,4132160,2000839,2836702,2347509,1785697,404421,157391
"1998:Q1","pct60to80",5737234,7217877,2011400,613138,765923,2384956,343049,1099411,1480643,1022250,417608,40785
"1998:Q1","pct40to60",3548516,4296983,1305927,407635,321902,1323688,224488,713344,748467,465869,269889,12710
"1998:Q1","pct20to40",2555536,2949778,954865,286600,247887,659611,155040,645774,394242,227334,156954,9954
"1998:Q1","pct00to20",1108635,1257069,528297,131630,48998,223774,35833,288537,148434,71922,71536,4976
"1998:Q2","pct99to100",7239923,7581799,904415,284678,2789869,547750,1386094,1668992,341877,240292,8716,92868
"1998:Q2","pct80to99",15346891,17743726,3941196,1022132,3686286,4186682,2020945,2886484,2396834,1819746,413592,163496
"1998:Q2","pct60to80",5873285,7399230,2079522,618896,787775,2462092,342529,1108416,1525945,1050816,431137,43991
"1998:Q2","pct40to60",3608695,4376219,1331664,415944,332640,1349405,229513,717052,767524,476156,279805,11563
"1998:Q2","pct20to40",2594336,2994279,965400,291445,256080,656066,160233,665055,399942,229519,161971,8452
"1998:Q2","pct00to20",1122866,1270719,518481,134660,51961,220380,39047,306190,147853,71608,72522,3722
"1998:Q3","pct99to100",6840121,7189612,917060,246021,2362578,509488,1310936,1843530,349491,236890,20549,92051
"1998:Q3","pct80to99",14815024,17223669,3933142,1054658,3236833,4197859,1960645,2840531,2408645,1824849,425319,158476
"1998:Q3","pct60to80",6004898,7508178,2187134,625750,753690,2408806,413018,1119780,1503280,1047108,405549,50623
"1998:Q3","pct40to60",3742408,4570934,1384204,444283,357265,1356249,283379,745554,828525,522544,294150,11831
"1998:Q3","pct20to40",2599342,3017253,1003742,287277,249622,622640,181709,672265,417911,245896,164908,7107
"1998:Q3","pct00to20",1206379,1389057,543976,138781,72881,207684,105893,319843,182678,87553,90242,4883
"1998:Q4","pct99to100",7539401,7894807,952745,296078,2865833,562962,1493714,1723476,355406,250879,12874,91653
"1998:Q4","pct80to99",16083294,18573274,4133615,1048238,3912977,4345635,2116086,3016723,2489980,1896117,428835,165029
"1998:Q4","pct60to80",6157723,7756617,2190621,633094,825616,2624275,327223,1155788,1598894,1086140,466014,46740
"1998:Q4","pct40to60",3674940,4487937,1388799,418959,354928,1367511,211919,745821,812998,507078,292215,13704
"1998:Q4","pct20to40",2660136,3082153,1009314,302942,264357,674741,156698,674100,422017,240510,173238,8269
"1998:Q4","pct00to20",1107614,1258365,539626,134489,55915,217612,0,310724,150751,76718,68095,5938
"1999:Q1","pct99to100",7531293,7889647,961394,319240,2836272,590893,1499532,1682316,358354,260647,5531,92176
"1999:Q1","pct80to99",16305579,18838129,4219075,1054580,3882939,4414486,2173879,3093171,2532550,1931797,430933,169820
"1999:Q1","pct60to80",6222391,7841601,2235063,638859,840472,2668377,293036,1165795,1619210,1097474,479173,42563
"1999:Q1","pct40to60",3668232,4492168,1412273,411614,365941,1381462,187641,733237,823936,522080,287657,14198
"1999:Q1","pct20to40",2695280,3124619,1040990,306923,259136,695135,151356,671079,429339,247340,173266,8733
"1999:Q1","pct00to20",1129378,1278955,557321,130091,63127,221689,0,306728,149577,77338,65838,6401
"1999:Q2","pct99to100",7806180,8180549,984087,342708,3110541,621957,1540871,1580385,374369,272880,2958,98531
"1999:Q2","pct80to99",16918918,19539973,4377643,1062345,4222975,4519742,2241324,3115945,2621056,1991946,436896,192214
"1999:Q2","pct60to80",6290755,7963854,2260734,647580,891207,2748260,253044,1163029,1673099,1128089,505840,39171
"1999:Q2","pct40to60",3659548,4483405,1429163,404732,369404,1395242,157035,727828,823857,521080,288610,14167
"1999:Q2","pct20to40",2729532,3164923,1058521,317242,265237,722549,142331,659043,435391,247346,178480,9566
"1999:Q2","pct00to20",1148134,1283153,566591,130263,57888,227227,0,301184,135019,71858,58797,4364
"1999:Q3","pct99to100",7682872,8072409,997338,339525,2912914,619791,1546119,1656722,389536,279358,12969,97209
"1999:Q3","pct80to99",16825808,19510279,4477914,1084389,3981354,4597668,2294509,3074444,2684471,2041689,449709,193073
"1999:Q3","pct60to80",6326138,7998244,2328692,655484,887522,2634189,297118,1195239,1672106,1139949,495836,36320
"1999:Q3","pct40to60",3726892,4591392,1464825,419071,383969,1407667,186549,729311,864500,550919,299258,14324
"1999:Q3","pct20to40",2748767,3202916,1096632,318125,254767,725215,155224,652953,454149,258911,185661,9577
"1999:Q3","pct00to20",1170382,1323727,589930,134139,72048,229800,4163,293648,153345,80399,68462,4484
"1999:Q4","pct99to100",8638378,9039118,1035742,370082,3635757,672791,1655860,1668887,400740,282092,8461,110187
"1999:Q4","pct80to99",17994812,20775677,4631573,1088860,4825150,4751837,2420978,3057279,2780865,2099769,452476,228619
"1999:Q4","pct60to80",6643550,8365519,2366336,666634,994594,2816847,224240,1296867,1721969,1144639,545231,32098
"1999:Q4","pct40to60",3739552,4612275,1480040,402191,376049,1432033,131532,790430,872723,558831,301552,12340
"1999:Q4","pct20to40",2819714,3288890,1114257,333109,275788,768824,135748,661164,469176,262555,196287,10334
"1999:Q4","pct00to20",1162141,1300885,589492,130245,50366,239423,0,291358,138744,86588,49615,2541
"2000:Q1","pct99to100",8951517,9363465,1078674,376937,3870648,698398,1655615,1683192,411949,280519,3732,127698
"2000:Q1","pct80to99",18695484,21560612,4818146,1108816,5085666,4907221,2482106,3158658,2865128,2136259,452289,276581
"2000:Q1","pct60to80",6788295,8490775,2455659,679350,1044547,2836299,210026,1264894,1702480,1127563,547273,27644
"2000:Q1","pct40to60",3774340,4665587,1524316,407042,379802,1451369,123346,779713,891247,580324,301096,9827
"2000:Q1","pct20to40",2865309,3348357,1149768,343086,280023,788853,136342,650286,483048,271995,199794,11259
"2000:Q1","pct00to20",1169168,1321563,604874,132697,48261,245365,0,290366,152395,100071,49581,2742
"2000:Q2","pct99to100",8675795,9097864,1140752,375829,3596951,704698,1625102,1654531,422069,288072,13138,120859
"2000:Q2","pct80to99",18639740,21563310,5018392,1131439,4768457,4977690,2525942,3141390,2923570,2196119,464565,262885
"2000:Q2","pct60to80",6817180,8539635,2549300,689832,1034183,2786266,224814,1255241,1722455,1146808,548202,27445
"2000:Q2","pct40to60",3828268,4747820,1563440,418807,397110,1464651,136875,766935,919552,596025,312256,11271
"2000:Q2","pct20to40",2884216,3382654,1181571,350012,268356,789103,145637,647975,498438,277883,209242,11312
"2000:Q2","pct00to20",1184044,1345152,607124,138793,65918,244812,0,288505,161109,104197,54368,2544
"2000:Q3","pct99to100",8786488,9223670,1169272,375907,3530643,709238,1718459,1720152,437182,292383,25452,119347
"2000:Q3","pct80to99",18944285,21926882,5150379,1152844,4773520,5110144,2617424,3122571,2982597,2239160,478751,264686
"2000:Q3","pct60to80",6988770,8723131,2653051,699848,1044246,2782957,249575,1293454,1734361,1149892,558795,25674
"2000:Q3","pct40to60",3870246,4840099,1614144,426240,409280,1468565,147476,774394,969853,631924,326538,11391
"2000:Q3","pct20to40",2917851,3443042,1228732,354316,265911,797426,149692,646965,525191,291698,222226,11267
"2000:Q3","pct00to20",1198985,1373048,633963,139029,72696,244590,0,282770,174063,116754,55311,1998
"2000:Q4","pct99to100",8393724,8854332,1238126,369338,2929673,686730,1713758,1916707,460608,307616,46508,106484
"2000:Q4","pct80to99",18728744,21764317,5382890,1175352,4182705,5171189,2622921,3229260,3035573,2301328,498186,236059
"2000:Q4","pct60to80",6978869,8742719,2721457,706179,979240,2691476,301570,1342798,1763850,1188133,547502,28215
"2000:Q4","pct40to60",3979024,4964401,1640682,442873,428230,1460568,180815,811234,985377,623903,346284,15191
"2000:Q4","pct20to40",2920401,3456590,1248508,358334,245469,783532,163878,656869,536189,288496,235936,11756
"2000:Q4","pct00to20",1251616,1430174,628349,149680,96135,236850,36807,282353,178558,107308,66850,4400
"2001:Q1","pct99to100",8019712,8481427,1363626,357881,2426471,640840,1693971,1998639,461716,318559,55108,88049
"2001:Q1","pct80to99",18798507,21855975,5727728,1199021,3788893,5218043,2561169,3361122,3057468,2351654,508671,197143
"2001:Q1","pct60to80",7109005,8848410,2884838,710270,911473,2608041,370042,1363745,1739405,1208544,503363,27498
"2001:Q1","pct40to60",4098406,5097137,1704364,462283,438184,1422155,221898,848252,998731,627401,353887,17443
"2001:Q1","pct20to40",2913055,3452100,1286652,357992,229346,753064,180878,644169,539045,290062,238045,10938
"2001:Q1","pct00to20",1255524,1461156,615618,159286,109529,218491,76125,282107,205631,105141,90649,9841
"2001:Q2","pct99to100",8252921,8722901,1395986,371670,2601652,639823,1794002,1919768,469980,335821,51531,82628
"2001:Q2","pct80to99",19602980,22744505,5886101,1210951,4223573,5354963,2611945,3456971,3141524,2425006,519542,196976
"2001:Q2","pct60to80",7269595,9083949,2959133,717574,946282,2745524,356614,1358823,1814354,1257905,530753,25696
"2001:Q2","pct40to60",4080761,5099142,1740631,456707,447211,1403620,202517,848456,1018381,645575,354285,18521
"2001:Q2","pct20to40",2948032,3494758,1322468,365147,239928,765677,176188,625350,546727,295495,240433,10798
"2001:Q2","pct00to20",1213313,1412898,636591,156731,103744,211418,21133,283280,199585,102398,87704,9483
"2001:Q3","pct99to100",7688833,8199255,1429286,357840,1969119,588804,1738611,2115594,510421,336386,68965,105070
"2001:Q3","pct80to99",19075202,22356970,6014472,1235221,3604757,5423796,2538105,3540619,3281767,2490722,533335,257710
"2001:Q3","pct60to80",7300117,9058362,3051461,719705,841998,2634927,430671,1379600,1758245,1258943,478626,20675
"2001:Q3","pct40to60",4142656,5218697,1781353,476077,442020,1370439,250019,898789,1076041,689756,369967,16317
"2001:Q3","pct20to40",2918906,3491596,1367130,360253,213603,732676,196948,620987,572690,311534,249209,11946
"2001:Q3","pct00to20",1238399,1479209,659595,162217,116697,193516,73797,273387,240810,123158,114249,3403
